Множественная миелома — это второе по распространенности гематоонкологическое заболевание после лимфомы.  Рецидивирующая/рефрактерная множественная миелома (РРММ) представляет собой серьезную клиническую проблему, требующую новых подходов к терапии, особенно в условиях, когда пациенты становятся резистентными к предыдущим линиям лечения. В формате круглого стола «Полностью пероральный триплет в терапии рецидивирующей/рефрактерной множественной миеломы» с модератором к.м.н. Ольгой Александровной Аликовой будут представлены доклады и пройдет дискуссия с участниками: «Последовательность терапии у пациентов с РРММ. Обзор клинического случая» (Prof. Philippe Moreau, Франция). «Пожилой, коморбидный пациент с РРММ: обзор клинического случая» (Dr. Claudio Cerchione, Hematology Unit, Италия). «Биохимический рецидив у пациента с множественной миеломой: обзор клинического случая» (Dr. Eva-Maria Autzinger, Австрия). Видеозаписи докладов иностранных спикеров будут переведены на русский язык. ?? Трансляция начнется 7 июля в 15:00 Нажмите кнопку «Напомнить», чтобы получить уведомление о начале. #гематология@firstmedtv #онкология@firstmedtv;Здоровье;
Нарушения липидного обмена выявляются у значительной части молодых взрослых (до 30%). Многие случаи остаются недиагностированными. При этом показано, что раннее начало гиперхолестеринемии увеличивает риск сердечно-сосудистых событий в будущем. В передаче «Высокий холестерин у молодых. Подводные камни» в рамках курса Superheroes & Docmed Academy врач-кардиолог Наталья Владимировна Подгородетская разберет: особенности назначения липидограммы молодым пациентам.;Здоровье;
!46% врачей назначают гомеопатические препараты. Результаты опроса на сайте «Врачи РФ» В июне «Актион Медицина» в партнерстве с «Врачи РФ» проводили анонимный опрос по поводу вашего отношения к гомеопатии. Мы проанализировали ответы и сравнили их с результатами аналогичного опроса 2023 года. Все больше врачей склоняются к докмеду, а Минздрав пока отмалчивается. Подробнее с результатами опроса вы можете ознакомиться в публикации на нашем официальном сайте.;Здоровье;
Рак молочной железы (РМЖ) является самым распространенным онкологическим заболеванием среди женщин, составляя до 25% всех случаев женского рака. Лечение HR+/HER2- подтипа, на который приходится до 70% всех случаев, отличается широким спектром опций адъювантной терапии. Как определиться с тактикой? В обсуждении в рамках XI Петербургского международного онкологического форума «Белые ночи 2025» соберутся эксперты по лечению РМЖ. Модерировать дискуссию будет д.м.н., зав. научным отделом инновационных методов терапевтической онкологии и реабилитации НМИЦ онкологии им. Н.Н. Петрова Татьяна Юрьевна Семиглазова. Темы выступлений: «Предупрежден, значит вооружен – оценка риска рецидива РМЖ».;Здоровье;
"""красные флаги"" в поведении, которые должны быть показателями к срочной госпитализации.  #новости@firstmedtv";Здоровье;
Острый тромбоз геморроидальных узлов — одно из наиболее частых неотложных состояний в проктологии, встречающееся в среднем у 30–40% пациентов с острым геморроем. Это состояние сопровождается выраженной болью и требует своевременного определения тактики лечения. В передаче цикла «ПРОКТО-ФОКУС» пройдет эфир на тему «Острый тромбоз наружных и внутренних геморроидальных узлов: ждать или сразу оперировать?». Ведущий передачи, к.м.н., врач-хирург, колопроктолог, главный врач, руководитель клиники лазерной хирургии Михаил Юрьевич Черепенин и гость эфира, врач-колопроктолог Иван Александрович Пахомов, разберут: диагностику и дифференциальную диагностику острого тромбоза.;Здоровье;
Деменция, большая часть которой приходится на болезнь Альцгеймера, поражает более 55 миллионов человек во всем мире. Средняя продолжительность жизни пациента после установления этого диагноза составляет около 6 лет, но может достигать 11 лет и более.  Как вести таких пациентов на протяжении многих лет? В круглом столе примут участие к.м.н., доцент кафедры болезней старения и зав. лабораторией нейрогериатрии Элен Араиковна Мхитарян, к.м.н., старший научный сотрудник отдела гериатрической психиатрии Яна Борисовна Федорова и к.м.н., врач-невролог, ассистент кафедры нервных болезней и нейрохирургии Динара Александровна Гришина. Эксперты обсудят: актуальность проблемы долгосрочного ведения пациентов с болезнью Альцгеймера.;Здоровье;
Ингибиторы протонной помпы (ИПП) – одни из самых используемых препаратов для лечения различных состояний желудочно-кишечного тракта во всем мире.  По данным крупного международного исследования, ИПП принимают 23,4% взрослого населения, а доля назначений этих препаратов, особенно на длительный период времени, стабильно растет.  В клинической практике ИПП назначают: при язвенной болезни желудка и двенадцатиперстной кишки.;Здоровье;
обеспечение мониторинга и поддержки. Полный текст статьи смотрите на сайте. Как пересмотреть показания к длительному назначению ИПП и убедиться, что вы все делаете правильно – показали в алгоритме. #anamnesis_morbi@newtjournal;Здоровье;
Деменцией страдает около 55 миллионов человек в мире. Болезнь Альцгеймера, самая распространенная ее форма, составляет 60–80% случаев. Разнообразие клинических вариантов и темпов прогрессирования этого заболевания усложняет диагностику и выбор тактики. В телесеминаре «Гетерогенность болезни Альцгеймера: что это означает в реальной клинической практике» д.м.н., профессор кафедры нервных болезней и нейрохирургии Владимир Владимирович Захаров разберет: клинические варианты болезни Альцгеймера и их особенности.;Здоровье;
Минздрав России утвердил новые клинические рекомендации по лечению ретинобластомы у детей (МКБ С69.2).  В студии Первого медицинского канала Татьяна Леонидовна Ушакова, д.м.н., ведущий научный сотрудник НИИ детской онкологии и гематологии, расскажет: что нового появилось клинических рекомендациях.;Здоровье;
Из определения клинрек исключат термин «протоколы лечения», чтобы избежать путаницы. По мнению экспертов, четкий статус рекомендаций в качестве ориентира поможет уйти от шаблонного подхода и даст врачам больше свободы. В то же время отклонения от рекомендаций потребуют аргументации от медиков: это усилит ответственность врачей. Напомним, что на сайте Первого медицинского канала есть бесплатные интерактивные гайды, которые наша редакция подготовила на основе клинических рекомендаций. Они помогут ознакомиться с самым важным в удобном формате. А еще ссылками на гайды удобно делиться с коллегами! #новости@firstmedtv;Здоровье;
Ожирение затрагивает более 1 миллиарда человек по всему миру. В нашей стране избыточную массу тела имеют до 50% населения, а ожирение — до 25%. Агонисты ГПП-1 (глутиды) начинают применять все активнее в этой группе пациентов, но какой доказательной базой подкреплено это использование? В передаче цикла «Мир больших людей» член-корреспондент РАН, д.м.н., профессор Валентин Викторович Фадеев и к.м.н., доцент кафедры эндокринологии Олеся Юрьевна Гурова обсудят новый консенсус по применению агонистов ГПП-1 у пациентов с ожирением: основные положения и нововведения,;Здоровье;
Ежегодно в России регистрируют более 20 тысяч новых случаев злокачественных опухолей головы и шеи.  По статистике, в 60% случаев этот вид рака выявляется на поздней стадии заболевания, 60% пациентов умирают в течение пяти лет. И 80% пациентов, у которых диагноз установлен на ранней стадии, выздоравливают. Программа круглого стола будет посвящена современным подходам в лечении рецидивирующего/метастатического плоскоклеточного рака головы и шеи (Р/М ПРГШ). В рамках мероприятия участники: узнают о роли таргетной терапии, разберут реальные клинические кейсы, обсудят нестандартные методы комбинированной иммуно-таргетной терапии.  Завершит программу сессия вопросов и ответов. Трансляция начнется 26 июня в 12:00 Нажмите кнопку «Напомнить», чтобы получить уведомление о начале. #онкология@firstmedtv;Здоровье;
Минздрав значительно изменил свой законопроект о системе обязательного возмещения затрат государства на обучение студентов медвузов.  Ранее ведомство хотело, чтобы выпускники вузов и колледжей минимум три года работали в государственных медучреждениях, а в случае отказа возмещали бюджету затраты на образование в двукратном размере.  Теперь Минздрав решил не штрафовать «отказчиков», а сделать невозможной их работу по специальности. Ведомство намерено сделать обязательную трехлетнюю отработку одним из условий допуска к периодической аккредитации, без которой медработники и фармацевты не имеют права работать, сообщает «Коммерсантъ». #новости@firstmedtv;Здоровье;
Первые 90 дней после инсульта – решающие для дальнейшей жизни пациента.  Какой должна быть нутритивная поддержка в этот период, объясняет д.м.н. Сергей Владимирович Морозов.;Здоровье;
Неврологические расстройства – одни из наиболее распространенных и инвалидизирующих заболеваний, затрагивающие более 3 миллиардов людей по всему миру.  Зачастую они проявляются схожими симптомами, такими как хроническая боль, когнитивные нарушения или эмоциональные расстройства, которые требуют универсальных подходов к фармакотерапии, выходящих за рамки конкретного диагноза. В рамках цикла «Авторская программа профессора А.И. Федина «Неврология плюс...» д.м.н., профессор, заслуженный врач РФ, руководитель университетской клиники неврологии и научный руководитель «Первой клиники реабилитации в Хамовниках» Анатолий Иванович Федин расскажет о принципах и возможностях такой терапии: ключевые принципы наднозологического подхода.;Здоровье;
Распространенность дисфункции тазового дна составляет, по разным оценкам, до 25–45% женщин в общей популяции и достигает более 50% среди женщин старше 60 лет. Это состояние существенно сказывается на качестве жизни и может быть значительно облегчено с использованием современных методов. В первом эфире авторского проекта «ПРОКТО-ФОКУС» его куратор, к.м.н., хирург-колопроктолог, главный врач и руководитель клиники лазерной хирургии Михаил Юрьевич Черепенин и врач-уролог, урогинеколог, нейроуролог Анна Александровна Бердичевская разберут: диагностику и оценку степени дисфункции тазового дна.;Здоровье;
Сахарный диабет первого типа составляет около 5–10% всех случаев диабета и может быть диагностирован в любом возрасте. Частота встречаемости заболевания в популяции растет. Первыми с дебютом заболевания и его осложнениями нередко сталкиваются терапевты и врачи общей практики. В рамках цикла «Ближе к телу» врач-эндокринолог, главный врач Клиники Фомина в Санкт-Петербурге, руководитель магистратуры Public Health Sciences Университета ИТМО Евгения Михайловна Соколова и врач-онколог, маммолог Lahta Clinic Анна Андреевна Архицкая обсудят: особенности диагностики сахарного диабета первого типа на амбулаторном этапе.;Здоровье;
Деменция с тельцами Леви – вторая по распространенности нейродегенеративная деменция после болезни Альцгеймера. Она составляет, по разным оценкам, от 10% до 30% всех случаев деменции.  Сложность ее диагностики и многообразие проявлений, в том числе когнитивные флуктуации, галлюцинации и паркинсонизм, часто требуют работы нескольких специалистов. В эфире к.м.н., врач-психиатр, ведущий научный сотрудник гериатрической психиатрии НМИЦ психиатрии и неврологии им. В.М. Бехтерева Наталья Михайловна Залуцкая и к.м.н., врач-невролог, зав. отделением неврологии и руководитель научно-клинического центра нейродегенеративных заболеваний Института мозга человека Ирина Валентиновна Милюхина разберут: диагностические критерии и дифдиагностику.;Здоровье;
Ожирение затрагивает более 1 миллиарда человек, и число случаев продолжает расти. Что важно знать об ожирении, чтобы не давать бесполезных рекомендаций и не тратить на приеме время впустую? Эфир на эту тему пройдет в рамках цикла «Дневник эндокринолога профессора В. В. Фадеева». Член-корреспондент РАН, д.м.н., профессор, директор клиники эндокринологии, заведующий кафедрой эндокринологии Валентин Викторович Фадеев раскроет: ключевые аспекты патогенеза ожирения.;Здоровье;
Острые кишечные инфекции (ОКИ) остаются одной из ведущих причин заболеваемости и смертности у детей.  По данным ВОЗ, ежегодно регистрируется около 1,7 млрд случаев диареи у детей младшего возраста, что может приводить к долгосрочным последствиям для здоровья, включая недоедание и нарушения развития. В трансляции из цикла «Инфекционная среда» академик РАН, д.м.н., профессор, заместитель директора по научной работе Центрального научно-исследовательского института Эпидемиологии Роспотребнадзора Александр Васильевич Горелов разъяснит: факторы, определяющие тяжесть и неблагоприятные исходы ОКИ.;Здоровье;
Высокая частота сердечных сокращений (ЧСС) считается независимым фактором риска развития сердечно-сосудистых осложнений и ухудшения прогноза у пациентов с ишемической болезнью сердца, хронической сердечной недостаточностью и артериальной гипертензией. Когда нужно, а когда не нужно урежать пульс? В телесеминаре «Дискуссии о пульсурежающей терапии: расставим приоритеты» член-корреспондент РАН, профессор, заведующий кафедрой кардиологии, сердечно-сосудистой и торакальной хирургии Юрий Михайлович Лопатин разберет: показания и противопоказания к назначению пульсурежающей терапии.;Здоровье;
Порядка 20% взрослых старше 60 лет испытывают легкие когнитивные нарушения, а критериям деменции соответствуют до 10% пациентов и более. В то же время частота обнаружения этих состояний увеличивается при наличии сопутствующей патологии. В эфире встретятся Владимир Владимирович Захаров, д.м.н., профессор кафедры нервных болезней и нейрохирургии Института клинической медицины им. Н.В. Склифосовского, и спикер Анна Николаевна Боголепова, д.м.н., профессор кафедры неврологии, нейрохирургии и медицинской генетики РНИМУ им. Н.И. Пирогова и руководитель отдела когнитивных нарушений Федерального центра мозга и нейротехнологий ФМБА России. Эксперты разберут: клинический спектр когнитивных нарушений.;Здоровье;
По данным исследований, до 70% медицинских работников сталкиваются с симптомами эмоционального выгорания. При этом доля тяжелой формы выгорания достигает 32%. В телесеминаре «Профессия без права на слабость. Выгорание, долг и границы: как сохранить себя в медицине» врач-ревматолог, м.н.с. лаборатории остеоартрита НИИ ревматологии Дарья Александровна Кусевич и к.п.н., клинический и семейный психолог, нейропсихолог Татьяна Владимировна Львова проанализируют: симптомы и стадии профессионального выгорания у врачей.;Здоровье;
Некариозные поражения твердых тканей зуба охватывают до 76% взрослого населения. Такие пациенты чаще сталкиваются с чувствительностью зубов после отбеливания, которую отмечают до 47% пациентов. В телесеминаре «Отбеливание зубов с абфракционными и клиновидными дефектами» к.м.н., доцент кафедры терапевтической стоматологии Наталья Николаевна Власова разберет: особенности диагностики и клинической картины.;Здоровье;
Когнитивные нарушения развиваются у 30–70% пациентов, перенесших инсульт. Одним из ключевых факторов риска развития и прогрессирования когнитивных нарушений выступает фибрилляция предсердий (ФП). В эфире круглого стола «Когнитивные нарушения у пациента с ФП: тактика ведения после перенесенного инсульта» пройдет обсуждение с участием экспертов: ?? д.м.н., профессор, зав. кафедрой нервных болезней и нейрореабилитации Евгения Викторовна Екушева расскажет о проблеме постинсультных когнитивных нарушений, ?? к.м.н., зав. отделением для больных с ОНМК Надежда Харисовна Горст проведет клинический разбор, ?? к.м.н., доцент кафедры факультетской терапии Антон Владимирович Родионов представит рекомендации кардиолога по вторичной профилактике инсульта у пациента с ФП и когнитивными нарушениями. ?? Трансляция начнется 17 июня в 14:00 Нажмите кнопку «Напомнить», чтобы получить уведомление о начале. #неврология@firstmedtv #кардиология@firstmedtv;Здоровье;
По данным исследований, более 20% детей сталкиваются с кожными проблемами. Как правильно интерпретировать кожные изменения, учитывая возрастные особенности, и когда требуется углубленная диагностика? В передаче «Дети – не маленькие взрослые! Семиотика поражений кожи у детей: от элемента сыпи до диагноза» в рамках цикла «Дети – не маленькие взрослые!» педиатр Анастасия Витальевна Пакина и дерматолог, трихолог Нина Александровна Сергеева обсудят: ?? ключевые особенности кожных поражений у детей.;Здоровье;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;Здоровье
